Source URL,Product Name,Printing,Rarity,Number,Market Price
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Pichu,Reverse Holofoil,Rare,28/123,$11.36
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Pikachu,Reverse Holofoil,Common,78/123,$30.15
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Poke Ball,Reverse Holofoil,Uncommon,95/123,$0.87
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Pokegear 3.0,Reverse Holofoil,Uncommon,96/123,$27.12
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Pokemon Collector,Reverse Holofoil,Uncommon,97/123,$10.41
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Pokemon Communication,Reverse Holofoil,Uncommon,98/123,$11.58
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Pokemon Reversal,Reverse Holofoil,Uncommon,99/123,$3.84
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Professor Elm's Training Method,Reverse Holofoil,Uncommon,100/123,$0.56
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Professor Oak's New Theory,Reverse Holofoil,Uncommon,101/123,$4.50
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Psychic Energy,Normal,Common,119/123,$26.12
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Quagsire,Reverse Holofoil,Holo Rare,9/123,$3.45
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Quilava,Reverse Holofoil,Uncommon,49/123,$2.72
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Qwilfish,Reverse Holofoil,Uncommon,50/123,$0.89
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Raichu,Reverse Holofoil,Holo Rare,10/123,$17.83
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Rainbow Energy,Reverse Holofoil,Uncommon,104/123,$4.79
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Sandshrew,Reverse Holofoil,Common,79/123,$7.93
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Sandslash,Reverse Holofoil,Rare,29/123,$4.72
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Sentret,Reverse Holofoil,Common,80/123,$1.12
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Shuckle,Reverse Holofoil,Holo Rare,11/123,$11.56
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Skiploom,Reverse Holofoil,Uncommon,51/123,$0.99
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Slowbro,Reverse Holofoil,Uncommon,52/123,$1.83
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Slowking,Reverse Holofoil,Holo Rare,12/123,$9.99
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Slowpoke,Reverse Holofoil,Common,81/123,$5.51
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Smoochum,Reverse Holofoil,Rare,30/123,$3.77
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Snubbull,Reverse Holofoil,Common,82/123,$0.62
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Spinarak,Reverse Holofoil,Common,83/123,$7.83
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Starmie,Reverse Holofoil,Uncommon,53/123,$1.63
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Staryu,Normal,Common,84/123,$0.38
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Sunflora,Reverse Holofoil,Rare,31/123,$5.90
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Sunkern,Reverse Holofoil,Common,85/123,$1.85
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Switch,Reverse Holofoil,Uncommon,102/123,$16.63
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Totodile,Reverse Holofoil,Common,86/123,$5.40
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Typhlosion,Reverse Holofoil,Rare,32/123,$6.80
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Typhlosion (Prime),Holofoil,Ultra Rare,110/123,$25.90
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Tyrogue,Reverse Holofoil,Rare,33/123,$2.89
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Unown (54),Reverse Holofoil,Uncommon,54/123,$4.38
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Unown (55),Reverse Holofoil,Uncommon,55/123,$2.99
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Vulpix,Reverse Holofoil,Common,87/123,$10.91
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Water Energy,Normal,Common,117/123,$21.50
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Weezing,Reverse Holofoil,Rare,34/123,$3.34
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Wigglytuff,Reverse Holofoil,Uncommon,56/123,$1.13
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Wobbuffet,Reverse Holofoil,Holo Rare,13/123,$4.45
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/heartgold-soulsilver,Wooper,Reverse Holofoil,Common,88/123,$3.93
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Alph Lithograph,Holofoil,Ultra Rare,THREE,$44.74
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Aron,Reverse Holofoil,Common,42/90,$0.64
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Beldum,Reverse Holofoil,Common,43/90,$0.71
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Bellossom,Reverse Holofoil,Holo Rare,1/90,$1.33
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Burned Tower,Reverse Holofoil,Uncommon,71/90,$6.44
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Combee,Reverse Holofoil,Common,44/90,$0.85
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Darkness Energy (Special),Reverse Holofoil,Uncommon,79/90,$0.98
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Defender,Reverse Holofoil,Uncommon,72/90,$0.36
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Dodrio,Normal,Rare,11/90,$0.38
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Doduo,Reverse Holofoil,Common,45/90,$0.54
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Drifblim,Reverse Holofoil,Rare,12/90,$1.31
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Drifloon,Reverse Holofoil,Common,46/90,$0.34
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Eevee (47),Reverse Holofoil,Common,47/90,$14.76
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Eevee (48),Reverse Holofoil,Common,48/90,$4.29
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Energy Exchanger,Reverse Holofoil,Uncommon,73/90,$1.16
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Espeon,Reverse Holofoil,Holo Rare,2/90,$4.72
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Espeon (Prime),Holofoil,Ultra Rare,81/90,$41.34
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Flareon,Reverse Holofoil,Uncommon,26/90,$14.87
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Flower Shop Lady,Reverse Holofoil,Uncommon,74/90,$2.94
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Forretress (13),Normal,Rare,13/90,$0.51
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Forretress (3),Reverse Holofoil,Holo Rare,3/90,$1.19
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Gligar,Reverse Holofoil,Common,49/90,$0.60
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Gliscor,Reverse Holofoil,Holo Rare,4/90,$2.98
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Gloom,Reverse Holofoil,Uncommon,27/90,$0.83
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Grimer,Reverse Holofoil,Common,50/90,$2.62
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Hariyama,Reverse Holofoil,Rare,14/90,$3.99
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Hitmonchan,Reverse Holofoil,Common,51/90,$1.10
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Hitmonlee,Reverse Holofoil,Common,52/90,$2.08
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Honchkrow (15),Normal,Rare,15/90,$0.64
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Honchkrow (16),Normal,Rare,16/90,$0.38
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Houndoom,Reverse Holofoil,Holo Rare,5/90,$4.73
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Houndoom (Prime),Holofoil,Ultra Rare,82/90,$30.25
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Houndour (53),Reverse Holofoil,Common,53/90,$0.97
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Houndour (54),Reverse Holofoil,Common,54/90,$0.81
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Jolteon,Reverse Holofoil,Uncommon,28/90,$7.74
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Kyogre & Groudon Legend (Bottom),Holofoil,Ultra Rare,88/90,$96.60
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Kyogre & Groudon Legend (Top),Holofoil,Ultra Rare,87/90,$67.75
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Lairon,Reverse Holofoil,Uncommon,29/90,$0.66
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Leafeon,Reverse Holofoil,Rare,17/90,$19.99
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Legend Box,Reverse Holofoil,Uncommon,75/90,$0.66
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Magcargo,Reverse Holofoil,Holo Rare,6/90,$2.43
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Makuhita,Reverse Holofoil,Common,55/90,$1.23
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Mawile,Reverse Holofoil,Common,56/90,$1.93
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Metagross,Reverse Holofoil,Rare,18/90,$1.47
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Metal Energy (Special),Reverse Holofoil,Uncommon,80/90,$0.95
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Metang,Reverse Holofoil,Uncommon,30/90,$0.34
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Misdreavus,Reverse Holofoil,Common,57/90,$0.49
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Mismagius,Reverse Holofoil,Rare,19/90,$1.92
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Muk,Reverse Holofoil,Uncommon,31/90,$1.74
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Murkrow (58),Normal,Common,58/90,$0.33
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Murkrow (59),Reverse Holofoil,Common,59/90,$0.81
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Oddish,Reverse Holofoil,Common,60/90,$0.99
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Pikachu,Reverse Holofoil,Common,61/90,$14.55
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Pineco (62),Reverse Holofoil,Common,62/90,$0.48
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Pineco (63),Reverse Holofoil,Common,63/90,$0.66
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Pinsir,Reverse Holofoil,Uncommon,32/90,$1.31
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Raichu,Reverse Holofoil,Uncommon,33/90,$6.54
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Raichu (Prime),Holofoil,Ultra Rare,83/90,$29.53
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Raticate,Reverse Holofoil,Uncommon,34/90,$0.52
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Rattata,Reverse Holofoil,Common,64/90,$0.99
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Rayquaza & Deoxys Legend (Bottom),Holofoil,Ultra Rare,90/90,$97.55
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Rayquaza & Deoxys Legend (Top),Holofoil,Ultra Rare,89/90,$77.90
https://www.tcgplayer.com/categories/trading-and-collectible-card-games/pokemon/price-guides/undaunted,Rotom,Reverse Holofoil,Rare,20/90,$1.85
